name,artist,album,spotify_id,duration_ms,explicit,uri,primary_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Just a Song Before I Go,"Crosby, Stills & Nash",Greatest Hits,1wHJ3n8ERZljmfGXc1PRbe,133960,False,spotify:track:1wHJ3n8ERZljmfGXc1PRbe,Unknown,0.671,0.233,11,-18.003,0,0.0378,0.875,0.00016,0.12,0.486,108.065,4
Stay - Live,Jackson Browne,Running on Empty,14ldz51B9dRHcRKT5vZU62,203840,False,spotify:track:14ldz51B9dRHcRKT5vZU62,Unknown,0.611,0.798,7,-7.518,1,0.0264,0.109,0.0652,0.0691,0.781,107.678,4
50 Ways to Leave Your Lover,Paul Simon,The Essential Paul Simon,7bdDULyOUqNyWu6XPeAnSO,208160,False,spotify:track:7bdDULyOUqNyWu6XPeAnSO,Unknown,0.816,0.383,7,-12.398,1,0.064,0.19,4.19e-05,0.0974,0.341,101.631,4
Diamonds on the Soles of Her Shoes,Paul Simon,Graceland (25th Anniversary Deluxe Edition),71GvlH0VdeClloLIkHrAVu,349280,False,spotify:track:71GvlH0VdeClloLIkHrAVu,Unknown,0.791,0.677,5,-9.724,1,0.0356,0.776,0.00121,0.224,0.876,110.64,4
I Got A Name,Jim Croce,I Got A Name,2sbF2F1fIKylqW79XFLbH8,192866,False,spotify:track:2sbF2F1fIKylqW79XFLbH8,Unknown,0.584,0.656,4,-9.423,1,0.0433,0.83,0.000443,0.13,0.609,86.747,4
Time In A Bottle,Jim Croce,Photographs & Memories: His Greatest Hits,12PlslqAWQUtiLoObNaj8a,145200,False,spotify:track:12PlslqAWQUtiLoObNaj8a,Unknown,0.541,0.251,2,-11.729,1,0.0329,0.793,0,0.228,0.642,134.041,3
Operator (That's Not The Way It Feels),Jim Croce,Photographs & Memories: His Greatest Hits,4v51rv7iRmKL2c0AgeAHDr,227373,False,spotify:track:4v51rv7iRmKL2c0AgeAHDr,Unknown,0.683,0.529,7,-8.888,1,0.0326,0.591,3.37e-05,0.089,0.791,130.409,4
Scarborough Fair / Canticle,Simon & Garfunkel,Greatest Hits,53uzBMME2GSfpUVtOtiLvA,190093,False,spotify:track:53uzBMME2GSfpUVtOtiLvA,Unknown,0.356,0.261,2,-14.963,1,0.0315,0.689,0,0.112,0.279,128.551,3
The Sounds of Silence,Simon & Garfunkel,Greatest Hits,39CGrUZUozjtjgAASzzB56,184880,False,spotify:track:39CGrUZUozjtjgAASzzB56,Unknown,0.436,0.375,6,-13.856,1,0.0284,0.165,0,0.294,0.49,107.386,4
The Boxer,Simon & Garfunkel,Greatest Hits,1ADAOmHYyKwwBbXYINniwa,308440,False,spotify:track:1ADAOmHYyKwwBbXYINniwa,Unknown,0.438,0.459,11,-14.932,1,0.0636,0.684,0.000365,0.162,0.593,92.514,4
The Sound Of Silence,Simon & Garfunkel,Music From The Motion Picture Watchmen,35eHq3QNgBdbZZ5yPR9Edj,185626,False,spotify:track:35eHq3QNgBdbZZ5yPR9Edj,Unknown,0.388,0.598,6,-6.281,1,0.0274,0.127,0.000257,0.149,0.461,107.689,4
Leaving on a Jet Plane,"Peter, Paul and Mary",Album 1700,6ZSTinOwx5dKFYc6iYyGDn,207240,False,spotify:track:6ZSTinOwx5dKFYc6iYyGDn,Unknown,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
Sweet Caroline,Neil Diamond,Love Songs,6b5PBL2QNXmAt1DfqbwO9Z,201066,False,spotify:track:6b5PBL2QNXmAt1DfqbwO9Z,Unknown,0.546,0.254,11,-10.545,1,0.0279,0.365,0.000862,0.262,0.59,63.978,4
"Take Me Home, Country Roads - Rerecorded",John Denver,"The John Denver Collection, Vol. 1: Take Me Home Country Roads",2xYlyywNgefLCRDG8hlxZq,197813,False,spotify:track:2xYlyywNgefLCRDG8hlxZq,Unknown,0.255,0.43,9,-12.564,1,0.0322,0.546,1.87e-05,0.188,0.546,164.267,4
Rocky Mountain High,John Denver,John Denver's Greatest Hits,0DjMhBt7aGjrbboFQeGYeG,286760,False,spotify:track:0DjMhBt7aGjrbboFQeGYeG,Unknown,0.463,0.508,4,-9.014,1,0.0266,0.258,0,0.33,0.767,81.737,4
If You Could Read My Mind,Gordon Lightfoot,Rhino Hi-Five: Gordon Lightfoot,0QAZgZkHYERH1rYN3u8Gci,228840,False,spotify:track:0QAZgZkHYERH1rYN3u8Gci,Unknown,0.612,0.24,9,-12.821,1,0.033,0.745,7.86e-05,0.115,0.223,122.565,4
Sundown,Gordon Lightfoot,Rhino Hi-Five: Gordon Lightfoot,6RiS7zda9WbHDrT9SAO3X9,213933,False,spotify:track:6RiS7zda9WbHDrT9SAO3X9,Unknown,0.79,0.511,11,-11.133,1,0.0274,0.504,1.09e-06,0.0846,0.73,105.709,4
Fire and Rain,James Taylor,Sweet Baby James,3LcYYV9ozePfgYYmXv0P3r,200579,False,spotify:track:3LcYYV9ozePfgYYmXv0P3r,Unknown,0.611,0.35,5,-14.48,1,0.0356,0.499,7.84e-06,0.0844,0.36,76.064,4
How Sweet It Is (To Be Loved by You),James Taylor,Greatest Hits,6EuudaFtwibd4tzcWjonb2,215253,False,spotify:track:6EuudaFtwibd4tzcWjonb2,Unknown,0.741,0.612,0,-11.048,1,0.0622,0.242,0,0.111,0.812,108.758,4
You've Got a Friend,James Taylor,Mud Slide Slim and the Blue Horizon,69l8nFPu0LWmnoJX7YSVYc,268706,False,spotify:track:69l8nFPu0LWmnoJX7YSVYc,Unknown,0.695,0.282,9,-15.359,1,0.0295,0.681,0.0267,0.0767,0.445,91.681,4
Peaceful Easy Feeling - 2013 Remaster,Eagles,The Very Best of the Eagles (2013 Remaster),3M1uznv1Oz4AdLqByYIiQS,257962,False,spotify:track:3M1uznv1Oz4AdLqByYIiQS,Unknown,0.568,0.634,4,-12.336,1,0.0282,0.494,0.00281,0.252,0.866,142.686,4
Take It Easy - 2013 Remaster,Eagles,The Very Best of the Eagles (2013 Remaster),3vhJw6V39Gh1PpEMHjiMFO,211577,False,spotify:track:3vhJw6V39Gh1PpEMHjiMFO,Unknown,0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,4
Saturday in the Park - 2002 Remaster,Chicago,Chicago V (Expanded & Remastered),4OJFkrRQqol4FsPesF8eu4,235666,False,spotify:track:4OJFkrRQqol4FsPesF8eu4,Unknown,0.67,0.763,7,-6.864,1,0.0341,0.155,0,0.0799,0.61,114.398,4
If You Leave Me Now,Chicago,Chicago X,0KMGxYKeUzK9wc5DZCt3HT,235373,False,spotify:track:0KMGxYKeUzK9wc5DZCt3HT,Unknown,0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183,4
Higher Love - Single Version,Steve Winwood,80's Pop Number 1's,7yDmjiDuIlGTaWgmvSK9FJ,252253,False,spotify:track:7yDmjiDuIlGTaWgmvSK9FJ,Unknown,0.719,0.9,5,-6.686,1,0.0454,0.0683,0.0465,0.397,0.926,98.796,4
Sara Smile,Daryl Hall & John Oates,Daryl Hall & John Oates (The Silver Album),1qjrYozGqc7upUgfN776lZ,185293,False,spotify:track:1qjrYozGqc7upUgfN776lZ,Unknown,0.592,0.398,2,-10.81,0,0.0678,0.357,0.000925,0.119,0.204,150.038,3
She's Gone,Daryl Hall & John Oates,The Essential Daryl Hall & John Oates,59urJoBxYQbF8aX3A6wrQt,314826,False,spotify:track:59urJoBxYQbF8aX3A6wrQt,Unknown,0.524,0.452,4,-9.373,1,0.0392,0.154,8.13e-05,0.452,0.331,78.443,4
Ride Like the Wind,Christopher Cross,Rhino Hi-Five: Christopher Cross,62leJoS03BiNzdoQmb9ByN,275506,False,spotify:track:62leJoS03BiNzdoQmb9ByN,Unknown,0.669,0.707,0,-13.66,0,0.0478,0.347,0.000716,0.0997,0.806,124.335,4
Arthur's Theme (Best That You Can Do),Christopher Cross,Arthur - The Album [Original Soundtrack],5fnOrhQ4KgT5irGCjIccGH,234493,False,spotify:track:5fnOrhQ4KgT5irGCjIccGH,Unknown,0.526,0.515,9,-11.169,1,0.0389,0.169,0.000816,0.181,0.518,136.543,4
Sailing,Christopher Cross,Rhino Hi-Five: Christopher Cross,5Ii750a5kcwanAaBfrOlZM,256919,False,spotify:track:5Ii750a5kcwanAaBfrOlZM,Unknown,0.319,0.398,9,-11.097,1,0.0381,0.638,0.000245,0.25,0.161,73.647,4
Vienna,Billy Joel,The Stranger (Legacy Edition),4U45aEWtQhrm8A5mxPaFZ7,214240,False,spotify:track:4U45aEWtQhrm8A5mxPaFZ7,Unknown,0.532,0.495,10,-6.662,1,0.0343,0.659,0,0.0754,0.308,124.936,4
She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),5RgFlk1fcClZd0Y4SGYhqH,201373,False,spotify:track:5RgFlk1fcClZd0Y4SGYhqH,Unknown,0.292,0.324,3,-11.996,1,0.0346,0.797,0.000473,0.12,0.384,176.631,3
New York State of Mind,Billy Joel,The Essential Billy Joel,3zIIjuvnDALIs9WNl3w3uT,362400,False,spotify:track:3zIIjuvnDALIs9WNl3w3uT,Unknown,0.516,0.384,0,-9.472,1,0.0345,0.484,4.2e-05,0.33,0.209,122.015,4
Honesty,Billy Joel,The Essential Billy Joel,5iteQZfH6xKjrm7tA3cU6h,230960,False,spotify:track:5iteQZfH6xKjrm7tA3cU6h,Unknown,0.549,0.419,10,-9.295,1,0.0309,0.403,0,0.107,0.232,135.493,4
An Innocent Man,Billy Joel,The Essential Billy Joel,4x1LynYPM9qOtmB7ggoVz0,318040,False,spotify:track:4x1LynYPM9qOtmB7ggoVz0,Unknown,0.51,0.389,0,-9.343,1,0.0326,0.0473,0,0.111,0.413,105.734,4
Baby Grand (with Ray Charles),Billy Joel,The Essential Billy Joel,13GO4xVcrghw46YfwTmTH9,243106,False,spotify:track:13GO4xVcrghw46YfwTmTH9,Unknown,0.428,0.362,5,-11.782,1,0.0338,0.48,1.98e-06,0.156,0.13,67.698,4
The River of Dreams,Billy Joel,The Essential Billy Joel,1ndqYQyhyv0kT13ZhSkoh1,246066,False,spotify:track:1ndqYQyhyv0kT13ZhSkoh1,Unknown,0.641,0.759,7,-8.101,1,0.0556,0.215,1.24e-06,0.0672,0.448,89.698,4
Long Train Runnin',The Doobie Brothers,The Captain and Me,4nXkbcTj3nyww1cHkw5RAP,207266,False,spotify:track:4nXkbcTj3nyww1cHkw5RAP,Unknown,0.575,0.912,7,-7.275,0,0.0393,0.0916,0.00211,0.0562,0.843,117.399,4
What a Fool Believes,The Doobie Brothers,"Best of The Doobies, Volume II",0ZjTS5zoXFR2w9QMRweDhs,219573,False,spotify:track:0ZjTS5zoXFR2w9QMRweDhs,Unknown,0.646,0.623,8,-8.82,0,0.0337,0.274,0,0.086,0.978,120.651,4
Listen to the Music,The Doobie Brothers,Best of The Doobies,2fja4gHzPsIXiK4bMeU0hN,227173,False,spotify:track:2fja4gHzPsIXiK4bMeU0hN,Unknown,0.643,0.526,1,-15.147,0,0.0349,0.214,4.21e-06,0.069,0.881,105.922,4
Big Iron,Marty Robbins,Gunfighter Ballads And Trail Songs,0AQquaENerGps8BQmbPw14,235733,False,spotify:track:0AQquaENerGps8BQmbPw14,Unknown,0.726,0.474,1,-7.834,0,0.0491,0.803,0,0.258,0.57,116.027,4
Streets Of Laredo,Marty Robbins,Marty Robbins' All-Time Greatest Hits,2IsEbZRHA2GGLMR0T6bJ7t,166066,False,spotify:track:2IsEbZRHA2GGLMR0T6bJ7t,Unknown,0.471,0.261,5,-10.86,1,0.0321,0.932,0,0.0852,0.362,100.719,3
Down in Mexico,The Coasters,The Coasters,4OnqJ1ml4Jgr5AAKNrrYCD,196466,False,spotify:track:4OnqJ1ml4Jgr5AAKNrrYCD,Unknown,0.614,0.589,1,-8.667,1,0.0573,0.7,0,0.069,0.894,111.879,4
Watching The Wheels - Acoustic,John Lennon,Funny People (Original Motion Picture Soundtrack),1NxB4eYYVDYVobXznVZhYs,186120,False,spotify:track:1NxB4eYYVDYVobXznVZhYs,Unknown,0.566,0.358,2,-10.857,1,0.0344,0.549,0,0.141,0.375,86.932,4
Imagine,John Lennon,Jazz Do It,36bDXIjlYQKTxESFmAPEK3,347946,False,spotify:track:36bDXIjlYQKTxESFmAPEK3,Unknown,0.449,0.103,10,-22.966,1,0.0425,0.725,0.876,0.17,0.192,145.575,4
Good Vibrations,The Beach Boys,50 Big Ones: Greatest Hits,7tf64lNC31lWlTsih0nfZf,215826,False,spotify:track:7tf64lNC31lWlTsih0nfZf,Unknown,0.371,0.424,10,-9.497,1,0.0411,0.332,4.95e-06,0.131,0.325,151.621,4
Good Vibrations,The Beach Boys,50 Big Ones: Greatest Hits,7tf64lNC31lWlTsih0nfZf,215826,False,spotify:track:7tf64lNC31lWlTsih0nfZf,Unknown,0.371,0.424,10,-9.497,1,0.0411,0.332,4.95e-06,0.131,0.325,151.621,4
Kokomo,The Beach Boys,50 Big Ones: Greatest Hits,2STQAr3BRiAeeveJ07gZh7,217093,False,spotify:track:2STQAr3BRiAeeveJ07gZh7,Unknown,0.683,0.637,0,-10.259,1,0.032,0.0103,0,0.245,0.931,115.577,4
"Help Me, Rhonda",The Beach Boys,50 Big Ones: Greatest Hits,4qvdAp6MMl59RjaTOti9QD,167506,False,spotify:track:4qvdAp6MMl59RjaTOti9QD,Unknown,0.519,0.707,1,-7.483,1,0.0332,0.106,1.21e-06,0.167,0.83,139.684,4
Wendy,The Beach Boys,50 Big Ones: Greatest Hits,0sOJ0OqYFdARjr4lGyYaq5,141600,False,spotify:track:0sOJ0OqYFdARjr4lGyYaq5,Unknown,0.491,0.531,5,-8.18,1,0.0369,0.183,0,0.182,0.469,137.285,4
I Get Around,The Beach Boys,50 Big Ones: Greatest Hits,3mXexrmtPJ1KdWN37rYePx,133760,False,spotify:track:3mXexrmtPJ1KdWN37rYePx,Unknown,0.388,0.63,9,-6.292,0,0.0453,0.32,0,0.0738,0.774,145.931,4
Little Deuce Coupe,The Beach Boys,50 Big Ones: Greatest Hits,4Jwk4ziBaJE1Uc3SPNjBEM,101146,False,spotify:track:4Jwk4ziBaJE1Uc3SPNjBEM,Unknown,0.663,0.607,8,-9.431,1,0.033,0.239,0.000229,0.247,0.979,133.864,1
California Girls,The Beach Boys,50 Big Ones: Greatest Hits,0mwr3py9MZIOdvOrI31h6r,166520,False,spotify:track:0mwr3py9MZIOdvOrI31h6r,Unknown,0.393,0.714,11,-8.521,1,0.0374,0.159,2.49e-06,0.312,0.769,115.522,4
Wouldn't It Be Nice - Remastered 1999,The Beach Boys,The Beach Boys Love Songs,0cx32rX0uZvcJUP92Wkj2y,145106,False,spotify:track:0cx32rX0uZvcJUP92Wkj2y,Unknown,0.429,0.543,5,-9.139,1,0.0347,0.536,2.54e-05,0.125,0.693,122.619,4
"Monday, Monday",The Mamas & The Papas,All The Leaves Are Brown The Golden Era Collection,4vyxsTzPw2SMu4XSxnnKOO,206360,False,spotify:track:4vyxsTzPw2SMu4XSxnnKOO,Unknown,0.483,0.562,1,-6.282,1,0.029,0.74,0,0.666,0.709,109.879,4
Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,Turn! Turn! Turn!,5qBqBdfTEIWJwAS0Jm2F5R,229360,False,spotify:track:5qBqBdfTEIWJwAS0Jm2F5R,Unknown,0.451,0.818,2,-8.124,1,0.0439,0.135,2.92e-05,0.052,0.755,124.532,4
Eight Miles High,The Byrds,Fifth Dimension,5v3utF8InHZKd8JZJK5rCx,214640,False,spotify:track:5v3utF8InHZKd8JZJK5rCx,Unknown,0.364,0.768,9,-10.492,1,0.0757,0.21,0.136,0.503,0.37,130.602,4
Mr. Tambourine Man,The Byrds,THE ORIGINAL SINGLES 1965 - 1967 Volume I,691UfzALYfLjSwfenfOg4N,138000,False,spotify:track:691UfzALYfLjSwfenfOg4N,Unknown,0.478,0.548,2,-10.311,1,0.0318,0.68,0.761,0.349,0.878,120.886,4
For What It's Worth,Buffalo Springfield,Buffalo Springfield,1qRA5BS78u3gME0loMl9AA,153693,False,spotify:track:1qRA5BS78u3gME0loMl9AA,Unknown,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,4
Misty Mountain Hop - 1990 Remaster,Led Zeppelin,Led Zeppelin IV,4kOCN0SaJiIlMYn0Qgdr8m,278720,False,spotify:track:4kOCN0SaJiIlMYn0Qgdr8m,Unknown,0.467,0.717,2,-8.569,1,0.0328,0.308,0.107,0.646,0.83,132.661,4
Surf City (Rerecorded),Jan & Dean,#1 Hits Of The 60's,4OSHKsBiXLT2DaM3nol2qv,148080,False,spotify:track:4OSHKsBiXLT2DaM3nol2qv,Unknown,0.473,0.825,8,-10.439,1,0.0303,0.328,0.000742,0.0784,0.976,148.716,4
House of the Rising Sun,The 60's Hippie Band,Hippie 60's,0Ha2BB5GaqIn3Qbm8DOETR,267880,False,spotify:track:0Ha2BB5GaqIn3Qbm8DOETR,Unknown,0.526,0.446,9,-10.325,0,0.0317,0.2,0.232,0.126,0.205,118.243,3
"Monday, Monday",The 60's Hippie Band,California Dreaming,36fvXLg8ATksFspHy13cAU,187440,False,spotify:track:36fvXLg8ATksFspHy13cAU,Unknown,0.608,0.416,1,-11.633,1,0.0277,0.27,0,0.0638,0.418,111.694,4
The Sound of Silence,The 60's Hippie Band,California Dreaming,6cX3jBeEShRuZmDslTy7el,190066,False,spotify:track:6cX3jBeEShRuZmDslTy7el,Unknown,0.692,0.358,5,-12.795,1,0.0328,0.385,3.78e-06,0.211,0.533,105.106,4
(I Can't Get No) Satisfaction,The 60's Hippie Band,Happy 60's,06ToJjY6TbxqnPkdVfh27O,224933,False,spotify:track:06ToJjY6TbxqnPkdVfh27O,Unknown,0.776,0.45,9,-16.341,1,0.0586,0.00402,0.00208,0.0883,0.964,134.118,4
Black Is Black,The 60's Hippie Band,Hippie 60's,1oteCQFpmh8e1Ev8lP2Drw,185760,False,spotify:track:1oteCQFpmh8e1Ev8lP2Drw,Unknown,0.697,0.597,2,-10.159,1,0.032,0.131,8.75e-05,0.137,0.962,124.746,4
25 or 6 to 4 - 2002 Remaster,Chicago,Chicago II,7GqIDx2QVGOpd4r1fZaUUW,289800,False,spotify:track:7GqIDx2QVGOpd4r1fZaUUW,Unknown,0.604,0.905,4,-7.059,0,0.0578,0.309,0.0632,0.0837,0.723,147.448,4
Hard to Say I'm Sorry / Get Away - 2005 Remaster,Chicago,Love Songs,41e8y8N7OLiVTWMam9iebK,305960,False,spotify:track:41e8y8N7OLiVTWMam9iebK,Unknown,0.391,0.543,4,-7.765,1,0.0371,0.137,0.000364,0.0856,0.238,144.552,4
25 or 6 to 4,Chicago,The Nashville Sessions,0IsHYGiXZkkx9xnguEZ0oD,294746,False,spotify:track:0IsHYGiXZkkx9xnguEZ0oD,Unknown,0.445,0.85,5,-6.34,1,0.067,0.0011,0.0038,0.0855,0.402,147.241,4
Everlong,Foo Fighters,The Colour And The Shape,5UWwZ5lm5PKu6eKsHAGxOk,250546,False,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,Unknown,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4
Best of You,Foo Fighters,In Your Honor,5FZxsHWIvUsmSK1IAvm2pp,255626,False,spotify:track:5FZxsHWIvUsmSK1IAvm2pp,Unknown,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,4
My Hero,Foo Fighters,The Colour And The Shape,4dVbhS6OiYvFikshyaQaCN,260026,False,spotify:track:4dVbhS6OiYvFikshyaQaCN,Unknown,0.398,0.927,9,-4.212,1,0.0567,6.2e-05,0.000177,0.0575,0.311,77.106,4
1979 - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Remastered),3Y8Ff1nH44jFywAtpgmleZ,266200,False,spotify:track:3Y8Ff1nH44jFywAtpgmleZ,Unknown,0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,4
Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Remastered),4qMzPtAZe0C9KWpWIzvZAP,258466,False,spotify:track:4qMzPtAZe0C9KWpWIzvZAP,Unknown,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,4
Today - 2011 Remaster,The Smashing Pumpkins,Siamese Dream (2011 - Remaster),4XizBlyqR7ZGVTX0Fyonm2,201173,False,spotify:track:4XizBlyqR7ZGVTX0Fyonm2,Unknown,0.456,0.826,8,-7.611,1,0.0268,3.35e-05,0.57,0.0548,0.415,82.539,4
Cherub Rock - 2011 Remaster,The Smashing Pumpkins,Siamese Dream (2011 - Remaster),0fIC59ZyS8ThtUF0Um6zuD,298253,False,spotify:track:0fIC59ZyS8ThtUF0Um6zuD,Unknown,0.382,0.867,9,-7.426,1,0.0399,5.91e-06,0.581,0.196,0.453,87.309,4
Landslide - Remastered,The Smashing Pumpkins,Pisces Iscariot (Remastered),2dc1BYopTHgviDXawShfME,190586,False,spotify:track:2dc1BYopTHgviDXawShfME,Unknown,0.422,0.208,10,-15.886,1,0.0318,0.896,0.0265,0.192,0.354,111.549,3
Interstate Love Song,Stone Temple Pilots,Thank You,600s08VdbjiyAjDGDjYSFI,193613,False,spotify:track:600s08VdbjiyAjDGDjYSFI,Unknown,0.214,0.947,4,-5.053,1,0.0509,0.000553,0.00322,0.238,0.484,170.748,4
Plush,Stone Temple Pilots,Thank You,2TAQ9YGehOKWDqDak5DuXc,310400,False,spotify:track:2TAQ9YGehOKWDqDak5DuXc,Unknown,0.417,0.913,7,-6.049,0,0.0441,0.00248,1.09e-06,0.166,0.439,144.591,4
Creep,Stone Temple Pilots,Thank You,16x4zrgor3ewwEbPgSrTAB,332626,False,spotify:track:16x4zrgor3ewwEbPgSrTAB,Unknown,0.659,0.563,4,-6.32,0,0.0287,0.00431,0.0155,0.11,0.161,107.745,4
Black Hole Sun,Soundgarden,Telephantasm,5BHfKRD3LTxFz1tX8AH0DN,317693,False,spotify:track:5BHfKRD3LTxFz1tX8AH0DN,Unknown,0.338,0.735,6,-6.886,1,0.0354,8.06e-05,3e-05,0.0732,0.153,105.192,4
Spoonman,Soundgarden,Telephantasm,02E51PTFwlZkFUfq2BPdtJ,246946,False,spotify:track:02E51PTFwlZkFUfq2BPdtJ,Unknown,0.252,0.83,0,-8.729,1,0.035,1.98e-05,0.393,0.126,0.896,186.827,3
Smells Like Teen Spirit,Nirvana,Nevermind (Remastered),5ghIJDpPoe3CfHMGu71E6T,301920,False,spotify:track:5ghIJDpPoe3CfHMGu71E6T,Unknown,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4
Heart-Shaped Box,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,11LmqTE2naFULdEP94AUBa,281160,False,spotify:track:11LmqTE2naFULdEP94AUBa,Unknown,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4
In Bloom,Nirvana,Nevermind (Remastered),30HCB1FoE77IfGRyNv4eFq,255080,False,spotify:track:30HCB1FoE77IfGRyNv4eFq,Unknown,0.436,0.876,10,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,4
The Man Who Sold The World,Nirvana,MTV Unplugged In New York,15VRO9CQwMpbqUYA7e6Hwg,261093,False,spotify:track:15VRO9CQwMpbqUYA7e6Hwg,Unknown,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,4
Would? (2022 Remaster),Alice In Chains,Dirt (2022 Remaster),5sFDReWLrZHLFZFjHsjUTS,206773,False,spotify:track:5sFDReWLrZHLFZFjHsjUTS,Unknown,0.305,0.833,6,-7.981,1,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,4
Nutshell,Alice In Chains,Jar Of Flies,2JuasWPUodaUxf5nwNpciQ,259200,False,spotify:track:2JuasWPUodaUxf5nwNpciQ,Unknown,0.384,0.561,3,-10.059,0,0.0296,0.373,0.253,0.0775,0.159,136.136,3
"Down In A Hole - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains,Unplugged,2yBAPa9HZj3P2szSaaj4k1,346026,False,spotify:track:2yBAPa9HZj3P2szSaaj4k1,Unknown,0.554,0.515,6,-8.534,1,0.024,0.0883,2.7e-05,0.883,0.432,95.125,4
Champagne Supernova - Remastered,Oasis,(What's The Story) Morning Glory? (Deluxe Edition) [Remastered],40bynawzslg9U7ACq07fAj,448438,False,spotify:track:40bynawzslg9U7ACq07fAj,Unknown,0.286,0.796,2,-4.625,1,0.0388,0.47,0.063,0.364,0.12,150.272,4
Madness,Muse,The 2nd Law,0c4IEciLCDdXEhhKxj4ThA,281040,False,spotify:track:0c4IEciLCDdXEhhKxj4ThA,Unknown,0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,4
Starlight,Muse,Black Holes and Revelations,3skn2lauGk7Dx6bVIt5DVj,240213,False,spotify:track:3skn2lauGk7Dx6bVIt5DVj,Unknown,0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,4
Supermassive Black Hole,Muse,Black Holes and Revelations,3lPr8ghNDBLc2uZovNyLs9,212439,False,spotify:track:3lPr8ghNDBLc2uZovNyLs9,Unknown,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,4
Supremacy,Muse,The 2nd Law,40pPI2TbaYSZlKfV44HRjn,295373,False,spotify:track:40pPI2TbaYSZlKfV44HRjn,Unknown,0.256,0.679,9,-4.495,0,0.0387,0.00451,0.0409,0.172,0.325,158.718,4
It's Been Awhile,Staind,The Singles,0d2YnyIPgmPQqNSzDg8s8Q,264706,True,spotify:track:0d2YnyIPgmPQqNSzDg8s8Q,Unknown,0.509,0.774,6,-4.054,1,0.0338,0.00189,0.000549,0.143,0.0824,116.529,4
Island In The Sun,Weezer,Weezer,2MLHyLy5z5l5YRp7momlgw,200306,False,spotify:track:2MLHyLy5z5l5YRp7momlgw,Unknown,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,4
Say It Ain't So,Weezer,Weezer (Deluxe Edition),4YPhn26bIFm2KUkL1VLzQG,256880,False,spotify:track:4YPhn26bIFm2KUkL1VLzQG,Unknown,0.635,0.435,3,-7.521,1,0.031,0.00328,6.78e-06,0.071,0.459,76.098,4
Beverly Hills,Weezer,Make Believe,1yKu2MhpwzDXXH2tzG6xoa,196093,False,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,Unknown,0.693,0.823,5,-3.761,1,0.0726,0.0932,0,0.328,0.741,87.904,4
Hash Pipe,Weezer,Weezer,2mPMFJvQ0v27gVqe5b6nDn,186533,False,spotify:track:2mPMFJvQ0v27gVqe5b6nDn,Unknown,0.578,0.882,7,-6.354,1,0.044,0.000121,0.479,0.284,0.623,125.603,4
What's My Age Again?,blink-182,Enema Of The State,5JZcX7TTLx4l0xFIXJ3DBt,148573,False,spotify:track:5JZcX7TTLx4l0xFIXJ3DBt,Unknown,0.403,0.956,6,-7.376,1,0.0732,0.017,7.09e-05,0.0893,0.561,157.706,4
All The Small Things,blink-182,Enema Of The State,7yCPwWs66K8Ba5lFuU2bcx,168000,False,spotify:track:7yCPwWs66K8Ba5lFuU2bcx,Unknown,0.439,0.891,0,-4.764,1,0.057,0.0122,0,0.547,0.695,148.599,4
I Miss You,blink-182,Greatest Hits (Explicit Version),3jBvVySFsir2Cn8kGH90Ah,227813,False,spotify:track:3jBvVySFsir2Cn8kGH90Ah,Unknown,0.651,0.764,11,-6.403,1,0.0341,0.00121,1.14e-05,0.079,0.681,110.022,4
